id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
986466892705946127,Beautiful Chicago Unit- Book Your Fall Vacay NOW!,16083267,Jefferson,,Rogers Park,42.0115346,-87.68122232329999,Entire home/apt,216,1,11,2024-09-01,1.80,1,344,11,R23000110919
986506494201174703,LG Suite w/Private-Entrance+Bathroom+Sunroom+Patio,720660,Pablo,,Uptown,41.96036,-87.65732,Private room,64,2,0,,,3,41,0,R22000088593
986802914074976772,Industrial Designer Flat | Spacious 1BD 1BR *PETS*,538523017,Maisons De Promettre,,Uptown,41.969383761848846,-87.65778032835688,Entire home/apt,135,1,18,2024-09-10,2.36,1,239,18,R23000111298
986959098944544380,1BR Vibrant & Inviting Apt in Chicago,166918192,Sara,,Portage Park,41.9612,-87.74907,Entire home/apt,82,1,23,2024-08-23,2.22,10,180,23,R23000110082
987666275935187783,2BR Roomy & Stylish Apartment in Rogers Park,436809861,Inca And Chris,,Rogers Park,42.0153,-87.66349,Entire home/apt,139,1,28,2024-08-30,2.70,7,160,28,R23000110045
987930050369288890,"Beautiful, Clean 2BD/1BA/parking;Centrally located",484792270,Andy,,West Town,41.90992309421147,-87.67265091667963,Entire home/apt,175,2,68,2024-09-14,5.78,1,41,68,R23000109178
988248344214709206,"Blueground | Pilsen, pool & lounge, nr green line",107434423,Blueground,,Near West Side,41.8617354,-87.6573633,Entire home/apt,,32,0,,,516,0,0,
988351517676781590,Quaint Airbnb In Perfect Location of Chi w Parking,111062630,Kyriako,,Lincoln Park,41.9207185,-87.6387235,Entire home/apt,94,2,52,2024-09-12,4.51,20,228,52,R24000112804
988559422123922522,Bright Modern 4bd 2ba In the Heart of Wrigleyville,513333384,Chris,,Lake View,41.94483,-87.65473,Entire home/apt,228,32,2,2024-08-25,0.98,1,363,2,
988571332796609198,Beautiful Contemporary Home,538934511,Nicole,,Englewood,41.774620108187584,-87.6315987772461,Entire home/apt,100,4,12,2024-09-03,2.03,1,174,12,R23000108362
989056018583736661,Noble Square's Secret -2bed1bath,449200159,Nico,,West Town,41.8987555,-87.66094509999999,Entire home/apt,162,2,43,2024-09-03,3.77,6,171,43,R24000120727
989185425565820853,Pierce Place in Wicker,539084140,Jacqueline,,West Town,41.90922669274395,-87.67030872409993,Entire home/apt,259,1,26,2024-09-08,3.92,1,249,26,R23000112323
989773092885458658,Cozy 1BR Near UChicago Hyde Park,228138122,Shaena,,Woodlawn,41.77955300000001,-87.60996089999999,Entire home/apt,109,3,10,2024-09-03,1.15,3,242,10,R22000086005
989800690897281857,Cozy Condo in the Near West Side,539223914,Alan,,Near West Side,41.88308,-87.68034,Entire home/apt,169,2,8,2024-08-23,0.74,1,226,8,R23000108622
989852379117318851,Newly remodeled modern home,99609817,David,,East Garfield Park,41.88302322117058,-87.69660140259823,Entire home/apt,324,2,22,2024-09-15,1.91,2,168,22,R23000103458
989917421459506841,Luxury Apartment with Private Terrace - Lincoln Pa,464407683,Hubbard Holdings,,Lincoln Park,41.91278,-87.65374,Entire home/apt,419,2,31,2024-09-02,2.92,25,142,31,R23000109167
990058823032441971,10 min to Chinatown 15 Downtown,400968782,Yongze,,Mckinley Park,41.83512,-87.66754,Private room,41,1,14,2024-08-23,1.39,10,267,14,R22000086858
990084468122202428,"Lower Level Oasis - Bed, Bath & Living Rooms",2672672,Ebony,,Woodlawn,41.782341790707584,-87.60781526853825,Private room,65,32,5,2024-08-01,0.43,3,242,5,R23000108654
990517299477295071,Flexhome Logan Square Duplex S2 - Parking+Patio,497660633,Flexhome,,Logan Square,41.9303441,-87.7140302,Entire home/apt,245,32,1,2024-05-05,0.22,22,273,1,
990532335036484448,Cozy Home by Midway Airport,539389409,Fane,,West Lawn,41.773909194686865,-87.73224909585582,Entire home/apt,135,32,0,,,1,225,0,
990566849791672765,Quiet block. Free parking.,116130012,Alexis,,West Englewood,41.78684,-87.66199,Private room,26,32,1,2024-08-02,0.64,5,269,1,
990635231287531532,Cloud9|Co-Working Space| United Center|The Terra,248760412,Cloud9,,Near West Side,41.8767593,-87.6535914,Entire home/apt,507,2,15,2024-07-31,1.36,83,334,15,2929695
990639020469572137,Cloud9 |Gym&Game Room|United Center | The Flame,248760412,Cloud9,,Near West Side,41.8767593,-87.6535914,Entire home/apt,533,2,19,2024-09-11,1.92,83,331,19,2929694
991085362126087860,2Bed+2Bath PentHouse in South Loop,260972949,Chris,,Near South Side,41.85397132367538,-87.6228096923206,Entire home/apt,357,2,26,2024-09-11,2.40,1,164,26,R24000113377
991314976848413674,Newly Designed 3bd In Heart of Ukrainian Village,538946533,Sidrah,,West Town,41.89303,-87.67241,Entire home/apt,79,1,18,2024-09-13,1.60,1,338,18,R23000107865
991316289315003430,Chateaù Escanaba,533462329,Latrell,,South Chicago,41.74836,-87.5546,Entire home/apt,79,1,12,2024-09-02,3.56,1,13,12,R24000117803
991358023776720295,McCormick Place 5 KING beds/Pool table/Opt Parking,243035563,Studebecker,,Near South Side,41.85619744284803,-87.62634324821813,Entire home/apt,517,2,34,2024-09-10,2.97,40,331,34,2792126
991398406248547210,Comfortable Queen Room Near Horner Park,132721526,Lee,,Irving Park,41.95090889098402,-87.70189196460295,Private room,164,1,5,2024-08-12,0.63,1,269,5,R23000110618
991623785531977440,The Sassy Sanctuary at Wrigley,3230291,David,,Lake View,41.95188,-87.66195,Entire home/apt,150,2,44,2024-09-09,3.82,20,347,44,R23000108626
992072610188719544,Concise Comfortable Warm place free parking 3B/2Ba,455835518,Wing,,Armour Square,41.855985228152264,-87.63170812563786,Entire home/apt,228,2,30,2024-09-12,4.37,1,143,30,R23000109428
992204679538623164,Modern Chicago 3Bd/2Bth Condo. Minutes to Downtown,157283166,Fuad,,West Ridge,41.9931008,-87.7022315,Entire home/apt,265,1,2,2024-08-18,1.02,1,154,2,R23000109278
992586867429228073,Large bedroom Chicago Southside,536176286,Teasia,,Burnside,41.728403954132986,-87.59848944004379,Private room,180,32,0,,,1,269,0,R19971995181
992638241678122602,A home away from home.,539721091,Kendrick,,Greater Grand Crossing,41.76552295612914,-87.61386337921579,Entire home/apt,258,1,12,2024-09-02,1.16,1,266,12,R23000109101
992770805579533352,"3bedroom 1bath, min to Downtown",138934538,Dalila,,Washington Heights,41.70783122396314,-87.64894916375634,Entire home/apt,99,32,1,2024-06-15,0.32,3,257,1,
992792110085478641,Studio- King Bed| HDTV| Airport| Safe Neighborhood,175087843,Ella,,Ohare,41.97266,-87.84377,Entire home/apt,93,3,3,2024-08-10,0.42,6,349,3,R23000109215
992815722104236376,Cute room close to the Lake,285452381,Bella And Ben,,Edgewater,41.98684855021581,-87.66484743281191,Private room,,2,5,2024-04-08,0.43,5,0,5,R24000114260
992824192198823202,Lakeview Lux | Apt #1,332329168,Spencer,,Lake View,41.955801984863065,-87.66938505254055,Entire home/apt,146,32,0,,,4,108,0,
992838575198393575,Lakeview Lux | Apt #2,332329168,Spencer,,Lake View,41.95724,-87.66766,Entire home/apt,165,32,0,,,4,105,0,
992868238033813899,Chicago Norwood Park,53976734,Felipe,,Norwood Park,41.98972,-87.78798,Private room,52,32,0,,,1,60,0,
993055932035942460,Dainty Euro style Lincoln Park getaway,316480624,Joseph,,Lake View,41.93325,-87.6644,Entire home/apt,99,1,21,2024-08-04,1.98,9,251,21,R23000102310
993548111492821773,Fabulous Lincoln Park Apartment,540036186,Maryam,,Lincoln Park,41.92374,-87.66513,Entire home/apt,,2,0,,,1,0,0,R23000111006
994122711007825782,Chic Retreat @Logan Square | 3BR,7928225,Aileen,,Logan Square,41.9231708742244,-87.70125015387603,Entire home/apt,251,2,26,2024-09-15,2.51,1,5,26,R23000109347
994223686718670828,Greater Grand Crossing/Hyde Park,97403530,William,,Greater Grand Crossing,41.77101,-87.62439,Entire home/apt,145,2,0,,,1,233,0,R24000118348
994333546929452791,Self Check-in 8 min Downtown Chicago 9564,342199553,Eduardo,,Bridgeport,41.827661297812185,-87.65106878476402,Private room,1000,1,10,2024-08-16,2.52,3,338,10,R22000077560
994334034943229256,Luxury Wicker Park 2 Story Condo - 10 mins to DT,527863828,Christina,,West Town,41.91031,-87.68429,Entire home/apt,185,3,31,2024-09-09,2.70,2,83,31,R23000109212
994336560334672141,Room in updated 4bed/2 bath- C,156234656,Danica,,Lake View,41.93462,-87.66007,Private room,,2,7,2024-08-11,1.29,8,0,7,R23000102474
994376432971527976,Private City Hideaway,25715675,Joyce,,North Center,41.943439,-87.6804581,Entire home/apt,126,3,61,2024-09-11,6.54,9,130,61,R23000111100
994805854316916295,Comfortable Bedroom for Traveler,76133827,Anny,,West Town,41.89583,-87.66239,Private room,81,1,14,2024-08-23,1.25,6,236,14,R23000101450
994957664036576476,Chic Chicago Abode: Steps from Magnificent Mile!,121719854,Evolve,,Woodlawn,41.77683,-87.60223,Entire home/apt,79,32,0,,,29,271,0,
994971641489921111,Studio Unit S7,515855788,Hatice,,Near North Side,41.90859093997889,-87.63317089920328,Entire home/apt,120,1,27,2024-09-14,2.71,11,77,27,R23000106015
994985764029486253,McCormick Place 3BR/2BA with Optional Parking,370154553,Innesa,,Near South Side,41.85397842657079,-87.6278166469767,Entire home/apt,225,2,15,2024-09-03,1.33,28,318,15,2792126
995001034813044216,Work & Play 2BR w/Bunk Beds-Parking & Near Transit,40990653,Suzanne,,Lower West Side,41.84729,-87.68177,Entire home/apt,122,2,30,2024-09-09,4.23,1,233,30,R24000113880
995682547534138535,Private Room in Norwood Park,128265803,Victor,,Norwood Park,41.99570185838949,-87.78648257666974,Private room,47,2,15,2024-08-01,1.36,15,319,15,R21000062930
995788043164689080,Charming Bedroom!,503881110,Kymari,,West Englewood,41.77596783399599,-87.67551921412655,Private room,175,32,0,,,1,269,0,R76543290123
995797378399159037,Luxury & Convenient to Dowtown Chicago Duplex,72786909,Anthony,,Near West Side,41.87093548150892,-87.68660058718963,Entire home/apt,565,1,5,2024-09-02,1.24,1,264,5,R23000110942
995961046494986590,Cozy Apartment in Chicago W dedicated work space.,270166444,Gb,,Irving Park,41.95429,-87.73148,Entire home/apt,73,32,3,2024-08-12,0.64,3,180,3,
996259576557083493,Modern 2Br Apartment by CTA & Restaurant District,19518653,Can,,Irving Park,41.9475396,-87.70692059999999,Entire home/apt,169,2,29,2024-08-23,3.00,2,91,29,R23000111108
996379887273811926,Beautiful Chicago GetAway Free Gated Parking,522659654,Kyle,,Washington Park,41.78727722995304,-87.61701253336744,Entire home/apt,125,2,29,2024-08-23,3.03,1,183,29,R24000115881
996585296771700263,3BR UChicago Medical Midway Museums Large Comfy %S,100179,Kenneth,,Woodlawn,41.7839908466202,-87.61250776282583,Entire home/apt,270,2,0,,,4,10,0,R22000086175
997140146013193518,Chic 1BR Apartment With Modern Comforts,540694264,Dani,,Lake View,41.93877489987032,-87.65241772582695,Entire home/apt,107,1,35,2024-08-29,3.15,7,138,35,R23000109588
997143449000174498,Private Room in Norwood Park,128265803,Victor,,Norwood Park,41.99365078797926,-87.78644203764206,Private room,50,2,15,2024-08-24,1.39,15,348,15,R21000062930
997153716346871520,Stylish & Blissful 2BR Apartment in Chicago,540694264,Dani,,Lake View,41.93891023230399,-87.6512648414129,Entire home/apt,186,1,47,2024-08-22,4.21,7,160,47,R23000109622
997376671900320269,Private Bedroom in West Loop W Free Street parking,540828073,Mike,,West Town,41.89563843665848,-87.6581408005249,Private room,83,28,2,2024-04-27,0.33,2,332,2,R23000104538
997726639485873397,Pristine! Best location in Bucktown/Wicker!,13574404,Andre,,West Town,41.911485292570866,-87.67732754222716,Entire home/apt,178,2,33,2024-09-07,3.01,1,249,33,R23000109405
997793881846593996,Chicago Home w/ Hot Tub < 2 Mi to Wrigley Field,121719854,Evolve,,Uptown,41.96297,-87.67115,Entire home/apt,,2,5,2024-09-09,0.48,29,2,5,R23000095595
997908215520829203,Luxury Queen Bedroom Near Downtown & Chinatown 371,444099759,Itamara,,Bridgeport,41.82843,-87.64765,Private room,40,1,32,2024-08-31,2.80,4,241,32,R22000077522
997942733588403344,Flexhome River West Studio N3 Gym+Rooftop+Skyline,497660633,Flexhome,,West Town,41.8964343,-87.6560163,Entire home/apt,150,32,2,2024-08-13,0.30,22,119,2,
998028914985819143,Spacious Private Bedroom W/ Private Bath,540828073,Mike,,West Town,41.8963,-87.65592,Private room,105,28,2,2024-05-13,0.27,2,341,2,R23000104538
998087168131942867,24h Self Check in Near Downtown Chicago PR1,540985962,Armando,,Armour Square,41.83910499795736,-87.63149012516625,Private room,35,32,2,2024-09-12,0.36,5,300,2,
998533689152056607,Level-Studio with Luxe Amenities,188365982,Level,,Near North Side,41.90239,-87.63595,Entire home/apt,358,32,2,2024-03-02,0.23,24,365,2,
998537233993248035,Level - Studio with Kitchen and Living Area,188365982,Level,,Near North Side,41.9038,-87.6359,Entire home/apt,200,32,0,,,24,365,0,
998575092318181185,Level - Executive One Bedroom with Balcony,188365982,Level,,Near North Side,41.90393226497847,-87.63602872298746,Entire home/apt,435,32,0,,,24,333,0,
998578246097654202,Level - Old Town Executive One Bedroom Suite,188365982,Level,,Near North Side,41.90421,-87.63586,Entire home/apt,435,32,0,,,24,365,0,
998581515329267729,Level Junior Two Bedroom Suite with One Bathroom,188365982,Level,,Near North Side,41.9032387,-87.63486329999999,Entire home/apt,498,32,0,,,24,365,0,
998600450922814868,Level - Old Town Junior Two Bedroom Suite,188365982,Level,,Near North Side,41.903987160766,-87.63600178280932,Entire home/apt,435,32,1,2023-11-29,0.10,24,365,1,
998710344671298575,Level-Stunning One Bedroom Suite in River North,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,250,32,0,,,59,365,0,
998714400308798401,Level- A Dream City Stay. One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,250,32,1,2024-08-16,0.91,59,365,1,
998722448161736327,Level River North - Deluxe One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,250,32,0,,,59,365,0,
998726909433339601,Level- Stunning Junior Two Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,310,32,1,2024-06-29,0.37,59,365,1,
998732033813893624,Level-Enjoy a City Escape in this Junior 2BD Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,310,32,0,,,59,365,0,
999188542912186222,Level-  A City Escape. Junior Two Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,310,32,1,2024-08-16,0.91,59,365,1,
999194511378861707,Level- Stylish Junior Two Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,310,32,0,,,59,365,0,
999199383091998918,Level River North Two Bedroom Junior Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,310,32,0,,,59,365,0,
999214500412295004,Level- Beautiful Two Bedroom Junior Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,310,32,0,,,59,365,0,
999221300295088630,Level- Chic Junior Two Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,310,32,0,,,59,365,0,
999225816350419653,Level- Amazing One Bedroom Suite in River North,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,250,32,0,,,59,365,0,
999230791152312100,Level River North -Beautiful Studio Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,199,32,0,,,59,361,0,
999235911062987747,Level - River North Studio with Lux Amenities,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,225,32,1,2024-06-22,0.34,59,365,1,
999240342598836211,Level- Deluxe Studio Suite in River North,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,225,32,0,,,59,365,0,
999244011470337820,Level River North Studio with Luxury Amenities,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,225,32,0,,,59,365,0,
999248574594108699,Level-An Extended Stay Dream. Studio Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,225,32,1,2024-06-30,0.37,59,313,1,
999253326109382592,Level- A City Getaway Studio Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,225,32,0,,,59,365,0,
999257649165646711,Level- A River North Gem. Studio Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,225,32,0,,,59,365,0,
999302410406719946,Historic Daniel Burnham Home,540200279,Derek,,Grand Boulevard,41.82359642203845,-87.61620140171392,Entire home/apt,450,32,0,,,1,268,0,
999531118524905331,Self Check in 5 minutes Chinatown & Downtown pr2,540985962,Armando,,Armour Square,41.83887,-87.63091,Private room,35,32,1,2024-03-31,0.18,5,224,1,
999574296843479844,Studio Unit-Uz-C5,541325989,Ahmet,,West Town,41.902886923696485,-87.6709544080572,Entire home/apt,231,32,1,2023-11-19,0.10,1,270,1,R23000106115
999862085584888839,Large Private Bedroom + office near downtown pr3,540985962,Armando,,Armour Square,41.83893375822078,-87.63262867651459,Private room,35,32,1,2024-02-01,0.13,5,225,1,
999917012029114193,Level- Executive One Bedroom Suite in River North,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,263,32,0,,,59,365,0,
999955220930959622,Level- Stunning Executing One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,263,32,0,,,59,365,0,
999960299951243509,Level River North Luxury Executive One Bed Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,263,32,0,,,59,365,0,
999981276249965617,Level- Chic Executive One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,263,32,0,,,59,365,0,
999990253135420490,Level - Stylish Executive One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,263,32,0,,,59,365,0,
1000018146718269696,Level River North Executive One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,263,32,0,,,59,365,0,
1000023572440446781,Level - Executive One Bed with Exclusive Amenities,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,263,32,0,,,59,365,0,
1000068661682387599,Level River North Executive One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,263,32,0,,,59,365,0,
1000071427632382596,The Metropolitan Escape (2BD / 2 BA),1118796,Stephanie,,Loop,41.87121,-87.63161,Entire home/apt,196,8,14,2024-08-19,2.98,15,227,14,R23000109369
1000108199971755752,Level-Stunning Exec One Bedroom Suite with kitchen,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,263,32,0,,,59,365,0,
1000115108300320786,Level River North - Luxurious One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,250,32,0,,,59,365,0,
1000136186952796639,Level River North Spacious One Bedroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,250,32,0,,,59,365,0,
1000150966265954965,Level-Stunning Two Bedroom with Two Bathroom Suite,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,345,32,0,,,59,365,0,
1000162236702710623,Level- Spacious Two Bedroom Suite in River North,177188450,Level,,Near North Side,41.8918321,-87.6381974,Entire home/apt,345,32,0,,,59,365,0,
1000208213388959451,Charming Coach House Wicker Park,247686400,Liliana,,Logan Square,41.918225532271656,-87.6750595164881,Entire home/apt,105,32,0,,,1,89,0,
1000316159112600726,Suburban Feel with a City Vibe,60490397,Michael,,Beverly,41.70982914491505,-87.6591142673262,Entire home/apt,375,2,24,2024-09-16,3.60,1,251,24,R23000112408
1000604199650595800,Charming 3 Bedroom Apartment | Rogers Park,4645416,Ivan,,West Ridge,42.00983,-87.69561,Entire home/apt,114,1,43,2024-09-13,4.71,4,156,43,R23000109590
1000638599625172847,Stunning Gold Coast Studio,509411955,Cameel,,Near North Side,41.90118892127315,-87.63290867068756,Entire home/apt,250,4,2,2024-09-11,0.55,13,334,2,R23000102342
1000693154508244365,Private Bedroom in Norwood Park,128265803,Victor,,Norwood Park,41.99586,-87.78579,Private room,49,2,19,2024-09-01,1.70,15,338,19,R21000062930
1000697794721640829,Downtown Chicago Humble Abode!,46149820,Carole,,Near North Side,41.90387926844914,-87.64069667932974,Entire home/apt,100,32,0,,,1,225,0,
1000799530108885280,The Downtown Oasis (2BD / 2BA),1118796,Stephanie,,Loop,41.87151126874469,-87.63013166333444,Entire home/apt,213,8,22,2024-08-31,2.45,15,116,22,R23000109520
1000811217854592600,The Areal Oasis,1118796,Stephanie,,Loop,41.86859905492409,-87.63057265330784,Entire home/apt,184,8,23,2024-08-26,2.54,15,166,23,R23000109523
1000908118739582806,Tree-Lined Street Near the Lake!,194361,Mark,,Edgewater,41.9920184,-87.66248069999999,Entire home/apt,98,4,12,2024-09-13,3.36,1,224,12,R24000116029
1001007129253096858,Charming 5 Bedroom 2 Bath in Avalon Park,390256200,Kurtis,,Avalon Park,41.7487626,-87.5927193,Entire home/apt,185,32,0,,,3,278,0,
1001008118224139097,Self Check in 5 minutes Chinatown & Downtown pr4,540985962,Armando,,Armour Square,41.83930320194256,-87.63268277173677,Private room,35,32,1,2024-06-16,0.32,5,362,1,
1001008263895309242,24h Self Check in 5 min Chinatown & Downtown pr5,540985962,Armando,,Armour Square,41.84055700489541,-87.63315038362774,Private room,35,32,1,2024-06-15,0.32,5,328,1,
1001034193269007286,Chicago 2 Bedroom 1 Bathroom near Downtown Loop,390256200,Kurtis,,Gage Park,41.7991956,-87.68509139999999,Entire home/apt,85,32,1,2024-03-15,0.16,3,330,1,
1001317476385016787,"Blueground | Loop, roof deck, nr Millennium Park",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,183,32,0,,,516,186,0,
1001318211398050461,"Blueground | Loop, theater & lounge, on Mich Ave",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,187,32,0,,,516,206,0,
1001986362001539132,One bedroom apartment in Historic West Town,68423664,Tony,,West Town,41.892006346319434,-87.6852710545063,Entire home/apt,108,2,3,2024-07-07,0.80,1,53,3,R24000114038
1002402999386863286,Condo Overlooking The City,89224071,Devon,,Rogers Park,42.0192585,-87.6758959,Private room,87,2,13,2024-09-09,2.04,1,59,13,R24000113494
1002497809694952894,"McCormick Place, 3 bedroom house",279104798,Evan,,Douglas,41.82513429463907,-87.61698570655119,Entire home/apt,139,2,14,2024-08-25,1.61,2,350,14,R23000109526
1002841811177169587,Logan Sq Garden Apartment,95000382,John,,Logan Square,41.92168,-87.71606,Entire home/apt,80,32,1,2024-04-15,0.19,1,263,1,
1003013516975332950,Spacious 2B2B Condo w/ Parking,219351084,Katie,,Near West Side,41.874161906643714,-87.6409592618635,Entire home/apt,110,365,0,,,1,363,0,
1003017801713857713,West Town Gem-Perfect for Travelers!,102792406,Troy,,West Town,41.89461514713992,-87.66562294004743,Entire home/apt,339,28,0,,,2,269,0,R23000109208
1003033063259387066,"New 2 br/1 bth, free parking, near Lake & Loyola",53089464,Nikki & Ben,,Rogers Park,41.99876,-87.66234,Entire home/apt,141,2,37,2024-09-12,4.25,1,156,37,R23000110178
1003254934277466034,Game Day Getaway - 3BR in Vibrant Wrigleyville,264445549,Steven,,Lake View,41.9517076,-87.6604153,Entire home/apt,227,2,31,2024-09-16,2.92,7,71,31,R23000112521
1003380569165402970,"Blueground | River N, coffee shop & gym, nr lake",107434423,Blueground,,Near North Side,41.8950138,-87.62791490000001,Entire home/apt,197,32,0,,,516,314,0,
1003572284273653706,Cozy 2 Bedroom Northwest side Apartment,542108638,Royden,,Irving Park,41.9401465,-87.7334024,Entire home/apt,118,3,16,2024-09-10,1.74,1,260,16,R23000111442
1003613973031775868,Cozy Blue Long-Stay Getaway,46363311,Sean,,North Center,41.93789505617176,-87.68453478813171,Entire home/apt,141,1,24,2024-09-09,2.42,1,41,24,R23000110308
1003688967362279196,"Safari in Bucktown 
2BD/2BA Pool Table, Amenities",542143251,Eduardo,,Logan Square,41.91632141530228,-87.68519832733884,Entire home/apt,222,2,7,2024-09-08,0.71,1,245,7,R23000102753
1004007883858102694,The Chill SLOT Chicago Private ROOM,111286942,Brandon,,North Lawndale,41.85788,-87.71266,Private room,,1,3,2024-02-19,0.27,2,229,3,R23000100238
1004264039219681418,1-bedroom unit w/FREE Parking- Uz-C2,533550346,Mutlu,,West Town,41.904991122241654,-87.67184719349261,Entire home/apt,411,32,3,2024-01-08,0.28,1,267,3,R23000105773
1004328950920665363,The CHiLL SLOT Chicago,111286942,Brandon,,North Lawndale,41.856432387493285,-87.71386828389406,Entire home/apt,133,1,35,2024-09-02,3.54,2,242,35,R23000100238
1004538447590261254,Perfect KIng Suite @Hotel Blake,375678301,Serenity,,Loop,41.87389,-87.62981,Private room,100,32,0,,,1,180,0,
1004656251550510241,Private Room in Norwood Park,128265803,Victor,,Norwood Park,41.99391725484052,-87.78741833260699,Private room,39,2,9,2024-05-22,0.91,15,352,9,R21000062930
1004687888796980192,BR 15 min to Downtown - New Home,514776477,Ralph,,Bridgeport,41.84036193644864,-87.64207532155142,Private room,45,1,17,2024-08-25,1.62,18,353,17,R23000109597
1004923957226482493,Room H2,3186645,Jorge,,South Chicago,41.73898,-87.54944,Private room,23,32,0,,,10,151,0,
1005023893706019153,"Blueground | S Loop, games & pool, nr park & train",107434423,Blueground,,Loop,41.8694789,-87.6312255,Entire home/apt,154,32,0,,,516,175,0,
1005024790781481300,"Blueground | Streeterville, gym, nr Mag Mile",107434423,Blueground,,Near North Side,41.8897136,-87.61881140000003,Entire home/apt,191,32,0,,,516,318,0,
1005025429750720933,"Blueground | Streeterville, lounge, nr Riverwalk",107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,259,32,0,,,516,22,0,
1005060982055531595,Cozy studio near Michigan lake,538425931,Jovana,,Rogers Park,42.00742,-87.67135,Entire home/apt,117,2,25,2024-09-14,2.53,1,63,25,R23000110105
1005212195039655606,McCormick Pl 5 bed family unit/Pool table/Parking,243035563,Studebecker,,Near South Side,41.853978800821835,-87.62500949138705,Entire home/apt,436,2,30,2024-09-02,2.71,40,329,30,2792126
1005331139897368935,Perfect house in Chicago/mins drive to Downtown,11120895,Louis,,Burnside,41.72737626028117,-87.59603124218076,Entire home/apt,155,3,31,2024-09-10,2.85,6,253,31,R21000072889
1005428819629605667,Fully Remodeled Apartment & NO Cleaning Fee,352148357,Poliana,,Bridgeport,41.8398696224007,-87.65855197485268,Private room,46,2,3,2024-08-23,0.83,8,352,3,R24000118203
1005433691595804051,Fully Remodeled Apartment & NO Cleaning Fee,352148357,Poliana,,Bridgeport,41.84094961383068,-87.65831337822183,Private room,41,2,3,2024-09-01,0.75,8,359,3,R24000118203
1005436065368019385,Fully Remodeled Apartment & NO Cleaning Fee,352148357,Poliana,,Bridgeport,41.84114907558705,-87.65692960510627,Private room,40,2,0,,,8,349,0,R24000118203
1005834184997555308,Chicago Oasis in Lincoln Square,45920039,Michael,,Lincoln Square,41.97905,-87.69096,Entire home/apt,84,32,5,2024-08-13,0.56,2,250,5,2830747
1005843819844526519,Long stay/pet friendly house/5bd,11120895,Louis,,Burnside,41.72967200416478,-87.59452378835526,Entire home/apt,106,30,0,,,6,254,0,R21000072889
1006056215505121268,Flexhome Avondale 2BR W1 - Parking+Patio,497660633,Flexhome,,Avondale,41.9344195,-87.7130169,Entire home/apt,117,32,1,2023-11-29,0.10,22,139,1,
1006364732457000889,"Blueground | S Loop, rooftop, gym & pool, nr train",107434423,Blueground,,Loop,41.86948,-87.63123,Entire home/apt,155,32,0,,,516,201,0,
1006525377158882793,"Private Bedroom, King Size Bed - Room A",541263891,Manny,,Norwood Park,41.984322549588285,-87.8221510048301,Private room,,32,1,2024-03-03,0.15,2,18,1,
